,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Curve,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,Release Clause
4622,224987,I. Provedel,24,Italy,71,77,Empoli,€2.4M,€6K,Right,1,2,1,2021,6'4,185lbs,21,17,17,29,14,13,23,18,44,40,38,64,44,17,56,28,56,20,27,22,16,48,22,58,22,22,21,€4.7M
4623,229084,R. Herrera,29,Uruguay,71,71,Pachuca,€1.8M,€18K,Right,1,3,2,2023,6'2,183lbs,36,35,67,59,37,40,50,43,66,68,45,63,41,43,60,55,88,39,78,68,32,39,59,59,70,74,69,€3.1M
4624,163804,J. Féret,35,France,71,71,AJ Auxerre,€1M,€4K,Right,2,4,3,2019,6'2,168lbs,72,67,60,72,60,72,73,73,47,42,62,72,63,69,60,68,67,69,58,57,73,73,70,70,56,55,50,€1.8M
4625,234716,J. Attamah,24,Ghana,71,74,Medipol Başakşehir FK,€2.5M,€12K,Right,1,2,2,2020,5'11,176lbs,33,27,66,69,60,36,66,55,70,69,58,65,64,69,78,77,78,61,59,70,32,67,42,60,68,76,69,€5M
4626,239580,Bremer,21,Brazil,71,80,Torino,€3.2M,€16K,Right,1,2,2,2023,6'0,176lbs,34,35,75,66,33,28,54,60,64,67,62,68,59,49,75,60,78,21,72,70,28,36,43,64,68,70,69,€6.1M
4627,145117,Dorca,35,Spain,71,71,AD Alcorcón,€550K,€5K,Left,1,3,2,2019,6'0,170lbs,67,56,61,69,34,46,66,70,49,29,64,67,58,71,70,73,81,65,77,74,51,66,51,80,67,69,59,€880K
4628,158685,Defendi,32,Brazil,71,71,CD Aves,€1.4M,€8K,Left,1,3,2,2019,6'3,183lbs,32,26,77,59,24,28,51,61,39,36,49,68,44,35,56,51,81,32,72,73,32,45,33,66,70,71,62,€2.9M
4629,227293,Jonas,26,Brazil,71,72,Al Ittihad,€2.3M,€21K,Right,1,2,2,2021,6'1,181lbs,46,35,56,74,39,48,58,60,60,61,54,75,61,73,70,72,74,67,87,77,37,42,49,59,70,75,68,€4.1M
4630,176605,P. Armero,31,Colombia,71,71,América de Cali,€1.6M,€2K,Left,2,2,4,2018,5'9,161lbs,70,52,52,71,63,72,69,70,84,83,82,68,80,87,76,80,69,73,70,68,68,62,66,72,58,69,68,€2.1M
4631,201438,H. Van Der Bruggen,25,Belgium,71,74,KV Kortrijk,€2.9M,€9K,Right,1,4,3,2021,5'11,163lbs,67,54,60,72,63,68,71,71,57,54,69,69,67,73,58,78,63,68,66,71,68,72,58,73,66,64,63,€4.6M
4632,212446,L. Garritano,24,Italy,71,76,Cosenza,€3.2M,€11K,Right,1,3,4,"Jun 30, 2019",5'8,148lbs,64,64,54,65,66,62,58,76,88,89,87,61,88,66,72,68,54,65,47,34,64,55,65,72,53,37,42,
4633,225502,K. Balanta,21,Colombia,71,83,Deportivo Cali,€3.8M,€2K,Right,1,3,2,2023,5'10,161lbs,38,42,70,69,36,36,71,70,68,66,73,73,64,64,78,85,75,58,81,66,60,58,43,57,73,69,57,€6M
4634,230366,Silvosinho,34,Brazil,71,71,Santos,€675K,€11K,Right,1,3,2,2021,5'10,161lbs,75,46,75,69,42,43,63,76,76,59,60,71,75,65,69,76,60,64,72,62,51,45,63,68,72,63,76,€1.3M
4635,230367,Tony Muttinho,34,Brazil,71,71,Paraná,€675K,€13K,Right,1,3,2,2018,6'0,176lbs,67,45,66,72,51,53,71,67,67,73,71,67,57,48,51,73,77,46,65,66,59,51,61,63,71,73,72,€1.3M
4636,202208,D. Petratos,25,Australia,71,74,Newcastle Jets,€3M,€4K,Right,1,4,3,2022,5'9,159lbs,63,65,41,63,57,76,64,72,80,83,85,65,74,78,45,85,75,76,70,45,70,69,62,66,44,55,45,€3.9M
4637,188128,Manu Barreiro,31,Spain,71,71,Gimnàstic de Tarragona,€2.1M,€7K,Right,1,2,3,2019,6'3,179lbs,36,70,74,69,72,62,50,74,52,55,69,66,69,69,67,70,85,65,56,33,77,56,70,66,32,18,20,€3.4M
4638,189920,R. Köse,30,Turkey,71,71,Kasimpaşa SK,€1.5M,€7K,Right,1,3,1,2021,6'4,196lbs,22,11,15,42,15,15,34,19,35,33,34,54,61,25,59,41,58,20,20,16,11,20,23,54,11,20,18,€3M
4639,190432,Oier,32,Spain,71,71,CA Osasuna,€1.4M,€7K,Right,1,2,2,2019,5'10,159lbs,64,61,64,68,44,61,65,68,72,74,70,69,73,64,83,79,75,62,78,71,69,73,56,61,68,69,67,€2.2M
4640,16097,N. Rimando,39,United States,71,71,Real Salt Lake,€160K,€3K,Right,1,4,1,2019,5'10,183lbs,24,17,13,39,12,20,39,37,45,46,52,66,55,25,64,31,60,15,31,11,17,56,35,51,20,12,13,€240K
4641,219617,J. Arzura,25,Argentina,71,75,UD Almería,€2.6M,€12K,Right,1,3,2,"Jun 30, 2019",5'9,157lbs,66,39,56,66,37,45,67,64,71,70,71,67,77,63,83,88,74,58,77,72,32,59,48,63,67,71,70,
4642,226273,S. Davis,25,United States,71,76,New York Red Bulls,€3.1M,€6K,Right,1,4,3,2021,6'0,165lbs,64,59,63,75,54,70,71,73,69,70,71,66,70,65,67,79,71,60,65,62,62,68,58,71,67,66,62,€4.9M
4643,238305,Nacho Vidal,23,Spain,71,78,CA Osasuna,€2.8M,€6K,Right,1,3,3,2022,5'11,161lbs,72,60,62,71,39,70,65,70,76,76,69,70,70,59,66,75,66,49,59,66,61,59,36,68,58,70,74,€5M
4644,179681,M. Samudio,31,Paraguay,71,71,Querétaro,€1.6M,€7K,Left,1,3,3,2019,5'8,163lbs,70,51,67,67,50,69,56,71,75,78,61,69,67,76,76,79,80,67,70,62,64,57,54,69,64,68,70,€2.6M
4645,188385,M. Martin,30,France,71,71,Stade de Reims,€2.2M,€12K,Right,2,4,3,2019,5'7,150lbs,69,61,52,72,63,74,72,73,64,64,75,69,78,70,33,34,55,67,63,68,71,75,61,71,38,59,35,€4.5M
4646,142818,F. Cubero,39,Argentina,71,71,Vélez Sarsfield,€160K,€6K,Right,1,2,2,2019,5'9,159lbs,64,47,68,66,58,48,63,68,52,47,65,75,73,57,71,38,68,59,79,71,54,65,65,68,75,69,70,€240K
4647,204771,R. Baca,28,Mexico,71,71,Cruz Azul,€2.4M,€17K,Right,1,3,3,2022,5'7,143lbs,63,57,53,72,54,66,70,70,77,79,71,72,75,61,52,89,64,50,60,71,64,69,58,75,43,70,69,€4M
4648,197860,Ivo Pinto,28,Portugal,71,71,Norwich City,€1.9M,€17K,Right,1,3,3,2019,6'0,154lbs,68,38,57,66,44,59,61,65,81,83,75,70,63,61,67,76,70,49,69,66,62,59,44,64,68,71,69,€3.6M
4649,210404,S. Doukara,26,France,71,72,Antalyaspor,€2.8M,€13K,Right,1,3,3,2020,6'1,187lbs,58,73,55,70,64,65,55,70,64,71,47,67,48,75,39,69,85,62,45,20,73,69,61,75,25,23,20,€5.9M
4650,234980,Y. Shakhov,27,Ukraine,71,71,PAOK,€2.5M,€1K,Right,1,4,3,2019,6'2,181lbs,47,70,65,70,57,68,66,73,70,73,66,66,47,74,58,65,75,66,67,53,66,71,48,70,61,60,59,€5.2M
4651,124388,O. Çek,27,Turkey,71,72,Kasimpaşa SK,€2.2M,€9K,Left,1,2,3,2020,5'8,154lbs,75,61,60,70,56,73,71,73,76,78,78,71,78,70,70,78,59,68,68,61,68,67,52,61,59,70,69,€4.5M
4652,227813,O. Zinchenko,21,Ukraine,71,81,Manchester City,€3.3M,€38K,Left,1,3,3,2021,5'9,141lbs,79,59,59,77,60,78,76,76,73,64,77,73,79,76,66,69,52,70,67,70,69,78,59,67,68,70,66,€6.8M
4653,238053,S. Limbombe,27,Belgium,71,71,KAA Gent,€2.5M,€15K,Right,1,4,3,2021,5'6,163lbs,68,64,43,65,64,70,57,69,91,86,90,66,94,75,91,68,66,61,35,26,69,69,67,70,30,33,31,€3.7M
4654,239845,K. Galanopoulos,20,Greece,71,84,AEK Athens,€4.1M,€1K,Right,1,3,3,2021,5'8,159lbs,64,40,51,74,49,60,67,73,76,70,72,70,77,65,56,74,55,56,74,70,59,64,48,61,68,70,69,€11.5M
4655,175589,Feng Xiaoting,32,China PR,71,71,Guangzhou Evergrande Taobao FC,€1.4M,€11K,Right,1,3,2,2020,6'2,172lbs,50,34,75,70,48,52,73,51,66,46,53,68,63,50,75,71,70,40,65,72,60,67,54,66,72,72,73,€3M
4656,244709,M. Jevtovic,24,Serbia,71,76,Atiker Konyaspor,€2.7M,€9K,Right,1,3,2,2020,6'4,181lbs,49,48,71,75,35,56,73,65,57,61,61,61,41,74,62,70,78,73,71,71,54,61,76,51,68,72,74,€5.6M
4657,198630,Arroyo,29,Spain,71,71,Albacete BP,€1.8M,€6K,Right,1,3,2,2019,5'11,168lbs,69,23,48,65,25,39,42,58,68,78,66,69,52,25,84,82,79,17,78,70,48,44,40,64,72,73,75,€2.9M
4658,212710,Joel Pereira,22,Portugal,71,82,Vitória de Setúbal,€3.2M,€35K,Right,1,2,1,"Jun 30, 2019",6'2,154lbs,10,12,11,36,7,9,20,20,43,43,34,68,44,12,54,34,56,11,22,20,14,55,12,54,13,11,9,
4659,226278,Xavier,25,Portugal,71,72,CD Tondela,€2.8M,€4K,Left,1,3,3,2020,5'9,146lbs,70,56,48,67,54,72,59,72,80,81,76,70,72,66,50,73,60,56,39,25,64,65,63,63,38,31,34,€6.1M
4660,228838,E. Remedi,23,Argentina,71,79,Atlanta United,€3M,€5K,Right,1,2,2,2023,5'7,159lbs,55,40,68,71,35,38,69,67,68,57,69,69,71,61,66,81,70,67,77,69,56,68,50,57,65,71,64,€5.1M
4661,187878,L. Mareček,28,Czech Republic,71,71,Sporting Lokeren,€2.4M,€10K,Right,1,3,3,2021,6'0,174lbs,68,48,60,72,57,69,69,74,69,71,69,67,65,74,68,82,65,63,72,70,57,72,55,68,69,72,68,€3.5M
4662,204519,C. Martina,28,Curacao,71,71,Stoke City,€1.9M,€46K,Right,1,3,2,"Jun 30, 2019",6'1,170lbs,74,45,66,65,44,65,60,64,62,65,67,72,59,61,87,76,71,60,71,71,58,59,51,65,68,73,72,
4663,237799,K. Sugimoto,25,Japan,71,74,Cerezo Osaka,€3M,€6K,Right,1,4,3,2021,6'2,174lbs,39,71,67,66,55,53,56,68,68,71,76,70,65,73,75,75,83,68,61,15,74,57,65,70,30,12,11,€4M
4664,181479,A. Wilkinson,33,Australia,71,71,Sydney FC,€950K,€6K,Right,1,3,2,2020,6'2,187lbs,33,36,68,68,53,37,59,60,38,47,51,62,53,60,70,74,78,49,75,69,50,57,58,61,70,74,69,€1.2M
4665,184807,Mano,31,Portugal,71,71,Vitória de Setúbal,€1.6M,€4K,Right,1,4,3,2020,5'7,148lbs,67,41,52,66,48,42,55,67,74,81,87,72,86,66,84,78,49,45,70,72,61,55,43,70,68,69,70,€3.3M
4666,200424,B. Rienstra,28,Netherlands,71,71,SC Heerenveen,€2.4M,€7K,Right,1,3,3,2021,6'0,148lbs,45,63,68,72,58,63,69,72,64,67,64,70,70,73,72,83,73,69,68,65,65,71,56,74,67,68,66,€3.5M
4667,223208,Z. Kalmár,23,Hungary,71,78,,€ 0,€ 0,Right,1,3,3,,6'1,172lbs,65,65,54,71,59,70,66,73,61,63,74,71,63,73,68,58,57,74,47,48,59,74,59,70,57,45,43,
4668,236264,P. Aquino,23,Peru,71,76,Club León,€2.7M,€14K,Right,1,3,2,2019,5'9,154lbs,49,65,58,71,22,49,72,71,78,78,78,66,76,65,57,81,68,52,75,69,57,63,64,65,70,68,67,€4.8M
4669,178152,R. Faty,31,Senegal,71,71,MKE Ankaragücü,€1.6M,€13K,Right,1,3,3,2019,6'4,181lbs,53,39,73,71,50,53,68,74,53,56,64,63,68,68,68,75,87,53,77,70,50,47,49,68,71,70,69,€3.2M
4670,200425,M. te Wierik,26,Netherlands,71,74,FC Groningen,€2.5M,€6K,Right,1,3,2,2020,6'3,161lbs,60,40,72,66,49,33,64,62,54,67,60,67,47,60,65,72,77,53,67,72,52,59,37,69,70,69,69,€3.8M
4671,137449,J. Callsen-Bracker,33,Germany,71,71,FC Augsburg,€950K,€14K,Right,2,3,2,2019,6'2,185lbs,48,27,78,68,35,35,66,60,34,33,35,68,42,68,64,33,72,73,76,67,31,57,76,66,72,71,71,€1.6M
4672,191209,J. Isijara,28,Mexico,71,71,Santos Laguna,€2.4M,€14K,Right,1,3,3,2018,5'11,168lbs,70,63,52,73,46,55,63,73,71,76,73,67,52,66,71,75,66,65,49,34,69,57,49,60,49,43,35,€4.1M
4673,214506,R. Torres,32,Panama,71,71,Seattle Sounders FC,€1.4M,€5K,Right,1,3,2,2019,6'2,194lbs,39,45,73,55,49,34,63,55,41,51,34,65,32,71,55,50,94,55,84,63,49,36,50,64,71,70,66,€2M
4674,224490,M. Çelik,21,Turkey,71,83,LOSC Lille,€3.7M,€12K,Right,1,3,3,2023,5'11,172lbs,70,37,59,68,39,64,59,67,79,80,67,69,65,46,61,72,65,32,68,68,63,66,46,67,69,69,68,€8.2M
4675,163050,B. Sharp,32,England,71,71,Sheffield United,€1.9M,€10K,Right,1,3,2,2019,5'9,154lbs,61,76,68,65,73,65,53,67,62,59,67,75,73,70,55,67,72,64,75,33,80,65,74,73,49,34,28,€3.6M
4676,232938,T. Tomiyasu,19,Japan,71,82,Sint-Truidense VV,€3.5M,€3K,Right,1,5,2,2021,6'2,185lbs,47,27,68,59,22,43,64,67,68,71,70,59,58,37,69,70,80,24,74,67,23,51,37,59,69,73,72,€5.9M
4677,198379,G. Thorne,25,England,71,75,Derby County,€2.6M,€23K,Right,1,3,3,2020,6'2,185lbs,59,59,62,74,62,56,74,68,54,55,57,72,61,67,64,65,76,65,66,66,55,69,50,73,68,72,67,€5.1M
4678,200683,O. Rashid,26,Iraq,71,74,Santa Clara,€2.9M,€4K,Right,1,3,3,2019,5'9,148lbs,66,61,45,74,63,80,73,73,69,70,72,65,77,72,54,70,57,71,57,58,63,72,59,73,64,66,32,€6.3M
4679,210923,M. Al Owais,26,Saudi Arabia,71,73,Al Ahli,€2M,€17K,Left,1,3,1,2022,6'2,174lbs,14,20,20,25,12,16,23,17,41,49,37,68,61,18,74,35,62,12,17,24,10,66,19,57,13,20,13,€3.5M
4680,212715,S. Palacios,26,Argentina,71,72,Pachuca,€2.8M,€18K,Right,1,4,3,2018,5'7,152lbs,62,66,53,65,62,62,60,68,88,89,92,68,88,73,73,71,60,65,65,47,70,62,53,70,19,32,34,€4.9M
4681,235499,D. Benlamri,28,Algeria,71,71,Al Shabab,€1.9M,€20K,Right,1,2,2,2020,6'1,183lbs,45,24,72,69,23,25,64,58,56,64,51,63,55,36,78,69,91,27,68,63,36,33,34,67,71,72,65,€3.2M
4682,237548,O. Haddadi,26,Tunisia,71,74,Dijon FCO,€2.4M,€9K,Left,1,3,3,2019,6'0,187lbs,68,34,70,69,42,55,57,68,67,54,55,70,58,47,65,69,71,34,71,71,55,54,41,65,71,76,75,€5M
4683,244204,N. Katić,21,Croatia,71,83,Rangers FC,€3.8M,€20K,Right,1,2,2,2022,6'4,176lbs,29,27,69,60,26,27,56,61,73,72,57,63,56,43,76,68,78,37,77,68,28,35,33,67,67,72,73,€7.5M
4684,201965,S. Thern,25,Sweden,71,74,IFK Norrköping,€2.9M,€5K,Right,1,4,3,2020,5'11,168lbs,54,62,44,71,68,74,67,71,82,80,76,68,77,66,36,83,73,74,75,66,64,72,53,68,67,61,61,€3.9M
4685,206317,N. Bitton,26,Israel,71,72,Celtic,€2.3M,€28K,Right,1,3,3,2020,6'4,185lbs,50,35,68,72,40,43,72,69,45,58,50,60,50,72,62,72,78,64,70,71,48,66,46,76,67,73,70,€4.3M
4686,201966,A. Søderlund,30,Norway,71,71,Rosenborg BK,€2.3M,€6K,Right,1,4,3,2020,6'2,190lbs,53,70,78,60,67,51,53,66,63,64,62,71,51,72,70,73,80,65,79,44,74,51,65,70,47,31,23,€3M
4687,210926,A. Ateef,25,Saudi Arabia,71,74,Al Hilal,€2.5M,€20K,Right,1,3,2,2022,5'9,139lbs,68,45,47,75,34,55,77,75,53,45,62,69,54,49,72,69,65,51,58,69,74,78,58,76,70,69,58,€4.4M
4688,216302,E. García,28,Mexico,71,71,Pachuca,€1.9M,€18K,Right,1,5,3,2023,5'7,146lbs,66,41,56,65,41,64,60,69,75,75,88,61,81,67,75,89,56,67,56,82,53,48,58,66,65,67,66,€3.2M
4689,238830,Alexandre Guedes,24,Portugal,71,76,Vitória Guimarães,€3.2M,€7K,Right,1,3,3,2023,6'1,170lbs,58,71,67,68,65,45,61,72,65,68,68,66,60,75,73,69,75,59,49,14,71,47,56,70,24,10,15,€7M
4690,134895,R. Hilbert,33,Germany,71,71,SpVgg Greuther Fürth,€900K,€7K,Right,2,3,3,2019,6'0,176lbs,72,42,63,74,59,75,69,72,67,66,67,70,67,66,65,71,68,44,73,72,67,66,42,71,73,70,70,€1.4M
4691,205551,Álvaro Lemos,25,Spain,71,74,UD Las Palmas,€2.4M,€7K,Right,1,3,3,2021,5'9,168lbs,70,57,62,67,55,65,59,68,81,77,74,67,80,59,74,80,66,59,59,68,63,63,59,67,68,67,67,€4.1M
4692,216815,Flávio,24,Brazil,71,76,CD Feirense,€2.7M,€6K,Right,1,2,2,2019,6'3,190lbs,29,24,68,51,20,29,37,46,38,47,37,68,38,43,66,70,90,30,75,70,23,30,35,62,70,71,69,€5.8M
4693,230383,Pombaxinho,34,Brazil,71,71,Vitória,€725K,€8K,Right,1,3,2,2021,6'3,198lbs,45,35,77,62,46,37,61,55,41,61,38,64,41,51,55,50,90,56,45,67,31,62,71,66,69,77,76,€1.4M
4694,192495,R. Sawyers,26,St Kitts Nevis,71,72,Brentford,€2.8M,€26K,Right,1,3,3,2020,6'1,148lbs,54,58,53,76,62,65,73,74,70,71,82,64,80,68,46,66,70,66,34,42,62,74,57,73,42,45,34,€5.5M
4695,199152,D. Lekić,33,Serbia,71,71,Cádiz CF,€1.5M,€8K,Right,1,3,2,2019,6'4,194lbs,44,72,77,72,70,66,45,62,46,45,55,72,38,71,45,51,86,67,58,20,76,56,67,54,36,24,27,€2.4M
4696,163056,N. Champagne,33,Argentina,71,71,Real Oviedo,€1.2M,€6K,Right,1,2,1,2020,6'3,181lbs,13,17,20,18,16,15,25,15,40,36,56,67,32,25,62,31,62,15,30,23,10,50,20,51,20,14,13,€1.9M
4697,189680,Fábio,27,Brazil,71,71,FC Nantes,€2M,€15K,Right,2,4,3,2021,5'8,143lbs,71,45,56,71,59,57,65,72,78,78,81,71,82,72,74,54,61,58,75,73,66,66,60,72,67,71,70,€3.7M
4698,199409,Deivid,29,Spain,71,71,UD Las Palmas,€1.8M,€7K,Right,1,3,2,2021,6'2,165lbs,46,28,67,70,38,59,59,67,57,64,64,62,50,60,61,61,77,39,73,74,42,59,49,62,70,71,70,€2.9M
4699,172529,B. Hämäläinen,29,Denmark,71,71,SG Dynamo Dresden,€1.8M,€13K,Left,1,3,3,2020,5'10,176lbs,77,26,64,73,62,74,75,69,70,72,67,70,73,81,74,74,72,71,69,68,67,73,57,75,65,71,68,€2.9M
4700,198386,S. Dubarbier,32,Argentina,71,71,Deportivo de La Coruña,€1.3M,€7K,Left,1,3,3,2019,5'10,170lbs,69,57,58,61,57,72,62,67,78,77,70,71,70,69,82,78,77,64,90,73,64,64,59,66,69,72,67,€2.1M
4701,200434,L. Cavanda,27,Belgium,71,71,Standard de Liège,€2M,€10K,Right,1,3,3,2019,5'11,168lbs,67,47,61,63,42,74,62,73,74,80,71,67,72,69,73,69,71,66,71,69,65,50,50,58,68,70,71,€2.9M
4702,208114,Patrick,27,Brazil,71,72,Santa Clara,€2.2M,€4K,Right,1,3,3,2020,5'8,168lbs,68,42,56,68,45,73,57,69,76,77,75,68,73,75,75,70,59,50,74,67,64,64,45,71,65,74,72,€4.8M
4703,212466,C. Cisneros,24,Mexico,71,74,Guadalajara,€3M,€20K,Right,1,4,3,2019,5'9,163lbs,72,65,56,62,59,65,56,74,79,76,77,68,75,72,64,70,67,75,44,42,69,70,58,59,54,37,37,€5.3M
4704,220659,J. Brownhill,22,England,71,79,Bristol City,€3.4M,€23K,Right,1,3,3,2021,5'10,152lbs,65,62,64,69,50,63,67,71,70,75,70,70,71,77,74,88,69,70,70,67,70,69,40,69,63,69,61,€7.2M
4705,230387,Heitinho Zanon,34,Brazil,71,71,Bahia,€725K,€8K,Left,1,4,2,2021,6'2,174lbs,51,29,63,48,24,33,44,48,60,62,68,79,50,56,79,77,74,25,79,77,22,44,44,70,64,73,75,€1.4M
4706,237555,J. Bolingi,24,DR Congo,71,76,Royal Antwerp FC,€3.2M,€8K,Right,1,3,3,2022,6'2,154lbs,48,70,76,66,58,39,47,70,74,78,59,66,54,68,78,79,71,63,65,23,70,62,66,68,22,25,20,€5.1M
4707,186355,E. Conde,35,Uruguay,71,71,,€ 0,€ 0,Right,1,3,1,,6'2,187lbs,20,12,12,19,12,19,25,21,36,26,29,68,31,12,33,28,26,13,33,26,12,42,17,38,18,11,11,
4708,204276,T. Hemed,31,Israel,71,71,Queens Park Rangers,€2.1M,€30K,Right,1,4,3,"Jun 30, 2019",6'1,176lbs,45,72,77,61,73,52,44,73,43,53,61,74,56,76,76,59,77,66,74,34,74,51,85,65,27,37,15,
4709,205556,L. Krajnc,23,Slovenia,71,75,Frosinone,€2.6M,€9K,Left,1,2,2,2022,6'2,190lbs,58,25,65,64,37,48,61,64,63,65,58,62,64,44,77,65,84,30,69,68,46,31,44,63,68,72,70,€4.9M
4710,205812,P. Terracciano,28,Italy,71,72,Empoli,€1.9M,€8K,Right,1,2,1,2020,6'4,172lbs,13,11,15,27,16,12,21,22,40,42,41,68,45,17,55,33,60,11,19,16,12,42,22,63,20,11,19,€3.6M
4711,214772,N. Pasquini,27,Argentina,71,72,Club Atlético Lanús,€2.2M,€11K,Left,1,3,3,2021,5'8,168lbs,73,59,56,71,52,75,66,71,78,75,74,75,76,74,74,73,70,66,69,69,72,71,61,69,66,69,68,€3.5M
4712,232692,G. Acosta,29,Argentina,71,71,Atlético Tucumán,€2.3M,€9K,Right,1,3,3,2021,5'6,161lbs,63,56,57,73,47,53,71,69,78,78,84,73,84,63,74,90,65,65,75,69,62,70,42,61,63,61,64,€3.5M
4713,181236,Fernando Boldrin,29,Brazil,71,71,Çaykur Rizespor,€2.3M,€10K,Right,1,4,3,"May 31, 2019",5'11,165lbs,63,67,60,75,65,65,72,72,70,65,67,69,65,68,52,59,64,71,70,62,68,67,66,66,59,57,54,
4714,189172,Fidel,28,Spain,71,71,UD Las Palmas,€2.4M,€8K,Left,1,2,3,2021,5'11,163lbs,68,67,46,65,58,67,62,73,76,76,79,73,75,72,72,61,58,66,65,35,75,67,72,65,43,21,35,€3.8M
4715,212470,M. Rodriguez,27,Uruguay,71,71,San Luis de Quillota,€2.5M,€3K,Left,1,2,3,2018,5'11,150lbs,54,67,62,72,58,54,64,76,65,63,74,55,46,64,47,66,62,65,39,20,67,70,45,53,29,26,24,€3.3M
4716,213750,K. Sema,24,Sweden,71,73,Watford,€2.9M,€27K,Left,1,3,3,2023,5'11,152lbs,66,59,34,68,61,67,59,73,77,81,70,68,82,77,50,72,78,68,63,40,63,72,44,62,36,49,48,€5.8M
4717,214006,Y. Candelo,26,Colombia,71,71,Atlético Nacional,€2.5M,€4K,Right,1,3,3,2021,5'7,150lbs,67,59,60,70,64,73,61,70,85,87,90,68,76,76,84,77,60,70,71,57,60,70,66,65,54,54,54,€3.6M
4718,223734,R. García Guerreño,28,Paraguay,71,71,Club Atlético Lanús,€1.9M,€12K,Right,1,2,2,2020,6'1,168lbs,46,37,75,65,31,34,53,51,48,52,42,66,55,50,83,67,79,25,73,74,39,38,42,57,75,66,65,€2.9M
4719,225782,A. Maitland-Niles,20,England,71,84,Arsenal,€4.5M,€38K,Right,1,3,3,2019,5'10,157lbs,64,56,38,74,44,60,69,72,82,85,76,69,70,65,55,69,66,62,58,66,66,70,54,77,57,66,60,€11.4M
4720,233974,Nathael Silbeira,34,Brazil,71,71,Cruzeiro,€950K,€13K,Right,1,2,1,2021,6'2,183lbs,13,16,14,16,22,24,17,22,15,16,28,78,30,18,35,13,44,17,23,17,4,45,21,55,14,15,13,€1.8M
4721,176630,Marco Rocha,31,Portugal,71,71,Santa Clara,€1.4M,€3K,Right,1,3,1,2019,6'0,183lbs,33,12,9,40,14,31,37,35,64,60,68,74,64,65,74,34,57,18,37,12,9,49,49,61,18,21,24,€3M
4722,189430,S. Colombi,27,Italy,71,71,Carpi,€1.6M,€2K,Right,1,2,1,2020,6'2,183lbs,14,15,18,36,12,16,35,23,45,35,57,64,36,23,77,43,49,12,26,20,14,34,23,55,12,11,14,€2.5M
4723,191222,Unai Medina,28,Spain,71,71,CD Numancia,€1.9M,€7K,Right,1,3,2,2019,5'10,172lbs,71,48,55,60,19,59,59,64,74,79,72,64,69,77,89,92,80,55,76,69,47,43,63,60,71,68,65,€3M
4724,202487,Jair,29,Brazil,71,71,Newcastle Jets,€2.3M,€4K,Left,1,3,3,2019,5'10,181lbs,67,73,63,65,65,65,62,70,77,73,81,70,68,67,61,76,68,64,50,63,74,64,65,65,22,35,24,€2.9M
4725,164855,J. Lynch,30,Wales,71,71,Queens Park Rangers,€1.8M,€7K,Left,1,2,2,2019,6'1,179lbs,53,28,67,55,54,32,60,62,60,65,51,62,54,65,77,54,90,61,74,72,36,56,35,67,70,68,68,€3.3M
4726,232183,C. Fai,25,Cameroon,71,73,Standard de Liège,€2.4M,€9K,Right,1,4,3,2020,5'6,159lbs,58,22,53,62,23,21,59,64,90,83,90,65,91,54,92,83,54,28,81,68,58,59,34,64,70,71,72,€3.7M
4727,234488,M. Rygaard,27,Denmark,71,72,FC Nordsjælland,€2.7M,€10K,Left,1,3,3,2021,5'10,161lbs,63,63,48,70,57,71,66,70,73,69,80,72,74,63,71,75,66,65,72,33,69,72,57,69,59,44,39,€3.6M
4728,237560,M. Djenepo,20,Mali,71,82,Standard de Liège,€4.1M,€8K,Right,1,3,3,2019,5'10,143lbs,67,71,57,64,57,64,59,72,88,85,89,63,80,65,90,68,58,63,64,33,61,56,45,63,32,37,31,€6.9M
4729,182520,M. Männel,30,Germany,71,71,FC Erzgebirge Aue,€1.5M,€4K,Right,1,3,1,2022,6'0,176lbs,14,12,19,34,20,13,36,31,52,44,44,64,38,34,76,34,61,15,21,17,9,45,36,47,15,12,12,€2.4M
4730,120312,M. Dawson,34,England,71,71,Nottingham Forest,€725K,€27K,Right,2,3,2,2020,6'2,168lbs,19,25,75,57,23,23,66,59,31,28,44,67,50,62,66,50,78,21,76,67,35,43,44,70,75,70,72,€1.4M
4731,219641,Cristian López,29,Spain,71,71,Angers SCO,€2.4M,€17K,Right,1,3,3,2020,6'1,176lbs,38,72,73,58,56,49,31,71,79,74,68,68,58,69,77,80,77,57,79,36,73,62,68,64,18,25,30,€4.7M
4732,220921,A. Esiti,24,Nigeria,71,76,KAA Gent,€2.7M,€11K,Right,1,3,2,2020,6'0,194lbs,37,33,70,68,35,41,61,54,46,45,38,59,41,71,48,82,93,51,86,74,54,56,55,68,69,75,72,€4.2M
4733,221433,O. Govea,22,Mexico,71,79,Royal Antwerp FC,€3M,€7K,Right,1,4,3,"Jun 30, 2019",5'9,150lbs,49,42,59,73,63,75,71,73,67,66,71,67,74,74,69,66,59,72,73,72,63,71,57,68,65,71,73,
